entity,classes
Aptharakshaka,{'Film'}
Institute_for_Revenge,"{'Film', 'TelevisionShow'}"
Raef_al_Hasan_Rafa,{'MusicalArtist'}
Paul_Campbell_(Canadian_actor),{'Person'}
Paul_Westerberg,{'MusicalArtist'}
Temptation_(1934_film),{'Film'}
Vitamin,"{'RecordLabel', 'ChemicalCompound'}"
Playlist:_The_Very_Best_of_Ricky_Martin,{'Album'}
KMLB,"{'Station', 'RadioStation'}"
"Mansfield,_Massachusetts","{'Location', 'Town'}"
The_Golden_Section,{'Album'}
Cupeño_people,"{'Insect', 'TelevisionShow'}"
Red_Heat,{'Film'}
Perica_Ognjenović,"{'SoccerManager', 'SoccerPlayer'}"
Isobel_Lennart,{'Person'}
Tim_Story,{'Person'}
Marcin_Mięciel,{'SoccerPlayer'}
Combat_Records,{'RecordLabel'}
Sweet_Dreams_My_LA_Ex,"{'Single', 'Song'}"
Schistonota,{'Insect'}
Nazmi_Faiz,{'SoccerPlayer'}
Smooth_Sailin'_(Sonny_Throckmorton_song),"{'Single', 'Song'}"
Eos_(album),{'Album'}
Peter_Coates,{'Person'}
Eurosport_2,{'TelevisionStation'}
Wanderson_Miranda_Francisco,{'SoccerPlayer'}
Dipankar_Das_Sarma,{'Person'}
808_Mafia,"{'MusicalArtist', 'Company', 'Band'}"
Kids_in_the_Street,{'Album'}
EV_Zug,"{'HockeyTeam', 'SoccerClub'}"
Gordon_H._Smith,"{'OfficeHolder', 'Politician'}"
Floor_Jansen,{'MusicalArtist'}
Fujisankei_Communications_International,{'Company'}
Shelley's_sparrow,{'Bird'}
Paulin_Bordeleau,{'Person'}
Beggars_Banquet_Records,{'RecordLabel'}
All_Through_the_Night_(Cyndi_Lauper_song),{'Single'}
A_Girl_Like_You_(Dallas_Smith_song),"{'Single', 'Song'}"
Forgive_Durden,"{'MusicalArtist', 'Band'}"
John_Viener,{'Person'}
"Steve_Jones_(footballer,_born_1976)",{'SoccerPlayer'}
Jason_Pearcey,{'SoccerPlayer'}
Live_Twice_(song),"{'Single', 'Song'}"
Cadillac_Series_355,{'Automobile'}
Moldova_national_under-19_football_team,"{'SportsTeam', 'SoccerClub'}"
Messengers_(album),{'Album'}
Klaus-Dieter_Sieloff,{'SoccerPlayer'}
Mark_Wilson_(English_footballer),{'SoccerPlayer'}
Luge_at_the_1994_Winter_Olympics_–_Doubles,{'OlympicEvent'}
Dust_on_the_Bottle,"{'Single', 'Song'}"
"Ina,_Kapatid,_Anak",{'TelevisionShow'}
Liza_Wang,"{'MusicalArtist', 'Person'}"
Dave_Koz_(album),{'Album'}
Tom_Thayer,{'AmericanFootballPlayer'}
Carl_McCall,{'Politician'}
The_Last_Picture_Show,{'Film'}
Alberto_Comazzi,{'SoccerPlayer'}
Julien_Laharrague,"{'RugbyPlayer', 'IceHockeyPlayer', 'SoccerPlayer'}"
Kerċem,"{'Location', 'Village'}"
Jonna_Lee_(artist),"{'MusicalArtist', 'Band'}"
Everyone_Nose_(All_the_Girls_Standing_in_the_Line_for_the_Bathroom),"{'Single', 'Song'}"
Junkie_XL,"{'MusicalArtist', 'Person'}"
Harry_Black_(politician),"{'OfficeHolder', 'Politician'}"
Michael_Kopsa,{'Person'}
Riz_Story,{'MusicalArtist'}
Östen_med_Resten,{'Band'}
Raj_Kumar_Verka,"{'OfficeHolder', 'Politician'}"
Craig_Harris,{'MusicalArtist'}
Thomas_Jefferson_Kaye,{'MusicalArtist'}
Tord_Lien,"{'OfficeHolder', 'Politician'}"
Daikkirai_Demo_Arigato,"{'Single', 'Song'}"
Exposure_(Robert_Fripp_album),{'Album'}
Preston_Love,{'MusicalArtist'}
Komitas,{'Person'}
Ridvan_Balci,{'SoccerPlayer'}
GMS_(music_group),{'Band'}
Hold_On_(Good_Charlotte_song),{'Single'}
Poet,"{'Person', 'PersonFunction'}"
Disney's_Friends_for_Change_Games,{'TelevisionShow'}
Remake_(2003_film),{'Film'}
William_Weld,{'OfficeHolder'}
A_Bell_Is_a_Cup,{'Album'}
Barclays_Bank_(Kenya),{'Bank'}
26th_Regiment_Massachusetts_Volunteer_Infantry,{'MilitaryUnit'}
List_of_Russian_football_transfers_summer_2013,{'SportsTeamMember'}
Galaxy_of_Fear:_The_Doomsday_Ship,{'Book'}
Bloodbrothers_(1978_film),{'Film'}
Adobe_LiveCycle,{'Software'}
FK_Kolubara,{'SoccerClub'}
Nardò,"{'Location', 'Settlement'}"
Jesus_Christ_Superstar_(film),{'Film'}
Nude_on_the_Moon:_The_B-52's_Anthology,{'Album'}
Ravex,{'Band'}
The_Best_of_LeAnn_Rimes,{'Album'}
Lucian_Burdujan,{'SoccerPlayer'}
Gyrodon,"{'Insect', 'Fungus'}"
Martin_Bulloch,{'MusicalArtist'}
"Kalispell,_Montana","{'Location', 'City'}"
Harrison_Ford,{'Person'}
Károly_Grósz,"{'OfficeHolder', 'President'}"
Lake_Pontchartrain,"{'Location', 'River', 'Lake'}"
Parasyrphus,{'Insect'}
Rhynocoris,{'Insect'}
Everybody's_on_the_Run,"{'Single', 'Song'}"
"Charles_Lennox,_2nd_Duke_of_Richmond",{'Noble'}
Fuck_Buttons,"{'MusicalArtist', 'Band'}"
Mindy_Kaling,{'Person'}
Reb_Beach,{'MusicalArtist'}
Grand_Royal,{'RecordLabel'}
R.O.O.T.S.,{'Album'}
I_Cover_the_Waterfront,{'Film'}
Bulgarian_Socialist_Party,{'PoliticalParty'}
Pitch_Black_Forecast,{'Band'}
Everclear_(band),{'Band'}
Muchachitas_como_tú,{'TelevisionShow'}
Roland_Grapow,{'MusicalArtist'}
Pac-Man_World,{'VideoGame'}
El_Regreso_del_Sobreviviente,{'Album'}
VIII_Corps_(United_Kingdom),{'MilitaryUnit'}
L._Heisler_Ball,"{'OfficeHolder', 'Politician'}"
Nordman,{'Band'}
The_Weakness_(Animorphs),"{'Book', 'Album'}"
Hermogenes_Esperon,"{'MilitaryPerson', 'Politician'}"
Kaiaphas,{'MusicalArtist'}
Sagogn,"{'Location', 'Settlement'}"
Albert_Marquet,{'Artist'}
Leeds_Ladies_F.C.,{'SoccerClub'}
Cork_Athletic_F.C.,{'SoccerClub'}
Deanna_Durbin,{'Person'}
P._J._Pesce,{'Person'}
Alexander_Pantages,{'Person'}
Marco_Gómez,{'SoccerPlayer'}
Yeung_Chi_Lun,{'SoccerPlayer'}
This_Morning_(TV_programme),{'TelevisionShow'}
Trudy_Grant,{'Person'}
Renato_Benaglia,"{'SoccerManager', 'Athlete'}"
Itna_Karo_Na_Mujhe_Pyaar,{'TelevisionShow'}
Montreal_Canadiens,{'HockeyTeam'}
Resurrection_in_Blood,{'Album'}
Walk_Under_Ladders,{'Album'}
The_Tornante_Company,{'Company'}
Exhumed_(band),{'Band'}
Thomas_D'Arcy,{'MusicalArtist'}
A_Savage_Place,{'Book'}
Agnes_of_Germany,{'Person'}
Hazel_Keech,{'Person'}
Amanda_Palmer,{'MusicalArtist'}
Dracula_benedictii,{'Plant'}
Rasoul_Korbekandi,"{'SoccerManager', 'Athlete'}"
Gairdner_Foundation_International_Award,{'TelevisionShow'}
Ivy_Baker_Priest,"{'OfficeHolder', 'Politician'}"
Jazz,{'MusicGenre'}
Deltocephalinae,{'Insect'}
Myspace,"{'Website', 'Company'}"
Happy_Song,"{'Single', 'Song'}"
Moselle_Franconian_dialects,{'Band'}
Kamuli,"{'Location', 'Settlement'}"
William_Basinski,{'MusicalArtist'}
Robert_Holmes_à_Court,{'Person'}
Caerleon_(horse),"{'RaceHorse', 'Horse'}"
Peer-to-peer_file_sharing,"{'Software', 'MusicGenre'}"
Mainstage_(software),{'Software'}
Hiram_Bingham_III,"{'OfficeHolder', 'Politician'}"
William_F._Harrah,{'Person'}
Hot_Rail,{'Album'}
Japanese_hip_hop,{'MusicGenre'}
Stijepo_Perić,"{'OfficeHolder', 'Politician'}"
Eugene_McCarthy,"{'OfficeHolder', 'Politician'}"
(I_Can't_Help_You)_I'm_Falling_Too,"{'Single', 'Song'}"
Beat_Boy,{'Album'}
Three_Cheers_for_Sweet_Revenge,{'Album'}
"ITunes_Live:_SXSW_(Live_in_Austin,_TX/2011)",{'Album'}
"Linglestown,_Pennsylvania","{'Location', 'Settlement'}"
Gordon_Byrom_Rogers,{'MilitaryPerson'}
Mumps_(rock_band),{'Band'}
Augustus_George_Vernon_Harcourt,{'Scientist'}
X-Men:_The_Last_Stand,{'Film'}
Father's_Son_(1931_film),{'Film'}
The_Killers_(1964_film),{'Film'}
Open_the_Door_(Magnapop_song),"{'Single', 'Song'}"
Luisito_Campisi,{'SoccerPlayer'}
The_Roaring_Twenties,{'Film'}
Pepe_Pinto,"{'SoccerManager', 'SoccerPlayer'}"
Annie_Lobert,{'Person'}
Malta_national_under-17_football_team,{'SoccerClub'}
Peter_Guy_Wolynes,{'Scientist'}
Tennessee's_1st_congressional_district,"{'Settlement', 'AdministrativeRegion'}"
Logistics,{'MusicGenre'}
Air_Naval_Gunfire_Liaison_Company,{'Organisation'}
"Wynberg,_Cape_Town",{'Settlement'}
Music_On!_TV,{'TelevisionStation'}
Drumtop,"{'RaceHorse', 'Person', 'Horse'}"
Aleksandr_Sapeta,{'SoccerPlayer'}
Weirdo_(song),"{'Single', 'Song'}"
The_God_King,"{'Film', 'Person'}"
Matt_Miller_(musician),"{'MusicalArtist', 'Plant'}"
Icelandic_Australians,{'EthnicGroup'}
Happy_Together_(1999_TV_series),{'TelevisionShow'}
Content_management_system,"{'Software', 'MusicGenre'}"
Kodad,"{'Location', 'Town'}"
Say_It's_Over,"{'Single', 'Song'}"
Abertawe_Bro_Morgannwg_University_Health_Board,{'Organisation'}
Notting_Hill,"{'Location', 'Settlement'}"
Amstrad_PCW,{'InformationAppliance'}
Dray_Skky,{'MusicalArtist'}
Oberwil_im_Simmental,"{'Location', 'Settlement'}"
2013_Real_Salt_Lake_season,"{'SportsTeam', 'SoccerClub', 'SoccerClubSeason'}"
Psyche_(band),{'Band'}
Life_After_Cash_Money,{'Album'}
Kannur,"{'Location', 'City'}"
Iris_korolkowii,{'Eukaryote'}
Young_Wizards,{'TelevisionShow'}
We_Are_Glass,"{'Single', 'Song'}"
Michael_Anthony_(musician),{'MusicalArtist'}
S&P_500_Index,{'Work'}
Bart_Cummings,{'Jockey'}
Pontiac_Solstice,{'Automobile'}
Inkdeath,{'Book'}
Lily_of_the_Dust,{'Film'}
Dimitris_Nalitzis,{'SoccerPlayer'}
Stanisław_Świerk,"{'SoccerManager', 'Athlete'}"
Illegal_Life,"{'Single', 'Song'}"
"Springfield,_Massachusetts","{'Location', 'City'}"
A.S._Mont-Dore,"{'SportsTeam', 'SoccerClub'}"
Primo_Levi,{'Writer'}
Aprosphylus,{'Insect'}
Rolls-Royce_Phantom_Drophead_Coupé,{'Automobile'}
South_Carolina,"{'AdministrativeRegion', 'Location', 'Settlement'}"
A_Man_This_Lonely,"{'Single', 'Song'}"
Hot_Chelle_Rae,"{'MusicalArtist', 'Band'}"
Bedevostan-e_Gharbi_Rural_District,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Pulling_(TV_series),{'TelevisionShow'}
David_Huff_(drummer),{'MusicalArtist'}
"Wheaton,_Illinois","{'Location', 'City'}"
Gnaphalium,"{'Insect', 'Plant'}"
Sally_Kirkland,"{'Film', 'Person'}"
Awake_and_Breathe,{'Album'}
Hugo_Fraile,{'SoccerPlayer'}
1st_Infantry_Division_(United_States),{'MilitaryUnit'}
1st_Belorussian_Front,{'MilitaryUnit'}
Mr._Thug,{'MusicalArtist'}
Kris_(horse),"{'RaceHorse', 'Horse'}"
Harold_Taylor_Wood_Grant,{'MilitaryPerson'}
The_Dream_Is_Still_Alive,"{'Single', 'Song'}"
Much_Afraid,{'Album'}
Black_Muscat,{'Grape'}
Dowsing_Anemone_with_Copper_Tongue,{'Album'}
Frank_Lehmann,{'SoccerPlayer'}
Kamil_Mingazow,{'SoccerPlayer'}
Hollywood_(Michael_Bublé_song),"{'Single', 'Song'}"
Sandro_Wagner,"{'SoccerManager', 'SoccerPlayer'}"
"Lawrence_County,_Alabama","{'AdministrativeRegion', 'Location', 'Settlement'}"
WHJY,"{'Station', 'RadioStation'}"
Shirley_Mitchell,{'Person'}
Thou_Art_Lord,{'Band'}
BNT_2,{'TelevisionStation'}
Y_Kant_Tori_Read,{'Band'}
Brian_Greene,{'Scientist'}
Pass_the_Gravy,{'Film'}
"Ipswich,_Queensland","{'Location', 'City'}"
Tomorrow_Tonight,"{'Single', 'Song'}"
Pilot_(Body_of_Proof),{'TelevisionEpisode'}
First_League_of_the_Federation_of_Bosnia_and_Herzegovina,{'SoccerLeague'}
Wahyudi_Wahid,{'SoccerPlayer'}
Steve_Tom,{'Person'}
Going_the_Distance_(2010_film),{'Film'}
Ann_Bedsole,{'Politician'}
Stephen_Surjik,"{'Film', 'Person'}"
Ken_Watanabe,{'Person'}
Mundulea_striata,{'Plant'}
Cirebonese,"{'Language', 'Band'}"
Wendell_Morgan,"{'SoccerManager', 'SoccerPlayer'}"
New_Town_(Jandek_album),{'Album'}
Moon_Min-kui,{'SoccerPlayer'}
Greatest_Hits:_From_the_Beginning_(The_Miracles_album),{'Album'}
The_Tyburn_Tree_(Dark_London),{'Album'}
Sacachispas,{'SoccerClub'}
Baek_Ji-young,"{'MusicalArtist', 'Band'}"
Cannabis_Corpse,"{'MusicalArtist', 'Band'}"
Karl_Torley,set()
Sundown_(Gordon_Lightfoot_album),{'Album'}
Moldova_River,{'River'}
The_Upsetters,{'Band'}
Momčilo_Vukotić,"{'SoccerManager', 'SoccerPlayer'}"
Rock!_Rock!_(Till_You_Drop),{'Song'}
Baikiaea,"{'Insect', 'Plant'}"
Mike_Grella,{'SoccerPlayer'}
Countdown_to_Ecstasy,{'Album'}
Bob_Holt_(actor),{'Person'}
Ted_Scharf,{'IceHockeyPlayer'}
Ordinary_Day_(Vanessa_Carlton_song),"{'Single', 'Song'}"
Jørn_Utzon,{'Architect'}
Don't_Think_of_Me,"{'Single', 'Song'}"
Amiel_Daemion,{'MusicalArtist'}
Laramie_(TV_series),{'TelevisionShow'}
Jay_O'Brien_(Virginia_politician),{'Politician'}
Roman_Herzog,"{'OfficeHolder', 'Politician'}"
Mongo_(horse),"{'RaceHorse', 'Horse'}"
Otto_Heinrich_Warburg,{'Scientist'}
Gorontaloan_people,{'EthnicGroup'}
Sev_Statik,{'MusicalArtist'}
2009–10_Beşiktaş_J.K._season,"{'Year', 'SoccerClubSeason'}"
Émile_Picard,{'Scientist'}
Heinrich_Kayser,{'Scientist'}
Let_It_Sway,{'Album'}
Álvaro_Soler,{'MusicalArtist'}
Hooked_on_a_Feeling,"{'Single', 'Song'}"
Manuel_Mancini,{'SoccerPlayer'}
Mike_Sapone,{'MusicalArtist'}
"Carey,_Idaho","{'Location', 'City'}"
Dum_Dum_Girls_(vinyl_EP),{'Album'}
Phoebe_Snetsinger,{'Person'}
Charlie_Drake,{'Person'}
Les_Baxter,{'MusicalArtist'}
Capannori,"{'Location', 'Settlement'}"
William_Hooker_(botanist),{'Person'}
Dublin_North_(Dáil_Éireann_constituency),set()
Kenton,"{'Settlement', 'Place'}"
Nationalist_Movement_Party,{'PoliticalParty'}
Wilson_Morelo,{'SoccerPlayer'}
Relics_(Star_Trek:_The_Next_Generation),{'TelevisionEpisode'}
Ansbach_(district),"{'AdministrativeRegion', 'Location', 'Settlement'}"
TCG_(album),{'Album'}
Jerome_Deupree,{'MusicalArtist'}
Ralph_Black_(soccer),"{'SoccerManager', 'SoccerPlayer'}"
Pecka_(footballer),{'SoccerPlayer'}
Joey_Sturgis,{'MusicalArtist'}
Frank_Stanford,{'Writer'}
Geometry_Wars,"{'VideoGame', 'TelevisionShow'}"
Ustad_Tafu,{'MusicalArtist'}
The_Quill_(band),{'Band'}
The_Nine_Lives_of_Fritz_the_Cat,{'Film'}
Leonel_Saint-Preux,{'SoccerPlayer'}
General_Motors,{'Company'}
Christos_Melissis,{'SoccerPlayer'}
Metaleptus_batesi,{'Insect'}
Budești,{'Settlement'}
Most_of_All,"{'Single', 'Song'}"
Spiderman_of_the_Rings,{'Album'}
Soapdish,{'Film'}
Victory_(Modern_Talking_album),{'Album'}
Mohd_Shahril_Saa'ri,{'SoccerPlayer'}
FC_Chabab,{'SoccerClub'}
Blessed:_The_Best_of_Rachael_Lampa,"{'Album', 'RadioStation'}"
Jason_Derulo,"{'MusicalArtist', 'Person', 'Band'}"
Pekka_Pohjola,{'MusicalArtist'}
Matt_Elliott_(footballer),"{'SoccerManager', 'SoccerPlayer'}"
Shaftesbury_Films,"{'Company', 'Film'}"
Ítalo_Díaz,"{'SoccerManager', 'SoccerPlayer'}"
Demeke_Mekonnen,"{'OfficeHolder', 'Politician'}"
Defenders_of_the_Faith,{'Album'}
"Joe_Murphy_(footballer,_born_1981)",{'SoccerPlayer'}
Simca_1000_Coupé,{'Automobile'}
Kadal_(soundtrack),{'Album'}
30th_Ohio_Infantry,"{'MilitaryPerson', 'MilitaryUnit'}"
Deathrace_King,{'Album'}
Ilustrado_(TV_series),{'TelevisionShow'}
Da_King_&_I,"{'MusicalArtist', 'Band'}"
Jari_Askins,"{'OfficeHolder', 'Politician'}"
Focus_9_/_New_Skin,{'Album'}
Chironomoidea,{'Insect'}
Charles_Mingus_Presents_Charles_Mingus,{'Album'}
British_War_Medal,"{'Person', 'Award'}"
Sweet_Surrender_(Sarah_McLachlan_song),"{'Single', 'Song'}"
"Schmitten,_Fribourg","{'Location', 'Settlement'}"
Edwin_P._Morrow,"{'OfficeHolder', 'Politician'}"
Nagsimula_sa_Puso,{'TelevisionShow'}
Fort_Knocks_Entertainment,{'RecordLabel'}
Wish_(Yuna_Ito_album),{'Album'}
Ferrán_Tacón,{'SoccerPlayer'}
Marco_Biagi_(politician),"{'OfficeHolder', 'Politician'}"
Jimmie_Leach,{'MilitaryPerson'}
Hans_Röttiger,{'Politician'}
List_of_Bulgarian_football_transfers_summer_2010,{'SportsTeamMember'}
Kamadhenu_(1976_film),{'Film'}
"Mir_Akbar_Ali_Khan_Sikander_Jah,_Asaf_Jah_III",{'Person'}
Peter_Sauerbruch,{'MilitaryPerson'}
Tumko_Na_Bhool_Paayenge,{'Film'}
Osaka_Obachan_Rock/Osaka_Romanesque,"{'Single', 'Song'}"
Storybook_(album),{'Album'}
Missy_Peregrym,{'Person'}
Magnolia_Pictures,{'Company'}
Herbert_Amann,set()
Jin_Kyung-sun,{'SoccerPlayer'}
Fredrick_Monroe_Taylor,"{'OfficeHolder', 'Politician'}"
Armageddon_(1998_film),{'Film'}
Jay_Karnes,{'Person'}
Dendrobium_lamyaiae,{'Eukaryote'}
Remi_Nicole,{'MusicalArtist'}
Columbia_TriStar_Television,{'Company'}
Yacouba_Diarra,{'SoccerPlayer'}
Paul_de_Smet_de_Naeyer,"{'OfficeHolder', 'Politician'}"
N.Y.P.D._(TV_series),{'TelevisionShow'}
Veyrier,"{'Location', 'Settlement'}"
Associated_Grocers,{'Company'}
Belgian_railway_line_25,{'RailwayLine'}
KNSO,{'Station'}
NWA_Anniversary_Show,{'SportsEvent'}
Cristy_Lane,"{'MusicalArtist', 'Person', 'Agent'}"
Tetris,"{'VideoGame', 'MusicGenre'}"
Paul_DeVilliers,{'Person'}
2006_Djurgårdens_IF_season,{'SoccerClubSeason'}
Phill_Lewis,{'Person'}
Nanci_Griffith,{'MusicalArtist'}
Robert_J._Dixon,{'MilitaryPerson'}
Put_the_Green_Cape_On,"{'Single', 'Song'}"
Aleksandrów_County,"{'Organisation', 'Location', 'Settlement', 'AdministrativeRegion'}"
Martin_Husár,{'SoccerPlayer'}
Louisiana_State_University,{'University'}
Corey_Feldman,{'Person'}
NK_Bela_Krajina,{'SoccerClub'}
Golden_Princess_Film_Production,{'Company'}
Ronald_Tinker,{'MilitaryPerson'}
John_Landis,{'Person'}
North_Rustico,"{'Location', 'Town'}"
Krom_River,"{'Location', 'River'}"
Sebastiano_Buzzin,"{'SoccerManager', 'Athlete'}"
Ernest_Miller_(cinematographer),{'Person'}
Comte_de_Lautréamont,{'Writer'}
Seibu_Haijima_Line,{'RailwayLine'}
"A_Boy,_a_Girl_and_a_Bike",{'Film'}
Jerry_Bergonzi,{'MusicalArtist'}
Rakti,"{'RaceHorse', 'Horse'}"
Cameron_A._Morrison,"{'OfficeHolder', 'Politician'}"
2012–13_Raith_Rovers_F.C._season,"{'SoccerClub', 'SoccerClubSeason'}"
"West_Warwick,_Rhode_Island","{'Location', 'Town'}"
"Theatine_Church,_Munich",{'HistoricBuilding'}
Valid_Love,{'TelevisionShow'}
Fuckin'_Problems,"{'Single', 'Song'}"
Brian_Chambers_(footballer),{'SoccerPlayer'}
Volver_a_amar,{'TelevisionShow'}
Stranger_than_Fiction_(song),{'Single'}
Macrotoma_serripes,{'Insect'}
Chiang_Peng-chien,"{'OfficeHolder', 'Politician'}"
Salim_Ahamed,{'Person'}
Stondom_do_Tokija,{'Album'}
T-Neck_Records,{'RecordLabel'}
Alfred_Philippi,{'MilitaryPerson'}
Gangai_Amaran,{'MusicalArtist'}
Vitaliy_Hoshkoderya,{'SoccerPlayer'}
The_Chronicles_of_Riddick,{'Film'}
Because_the_Internet,{'Album'}
Alf_Young,"{'SoccerManager', 'SoccerPlayer'}"
Max_Fleischer,{'Person'}
Silent_Tongue,{'Film'}
With_a_Song_in_My_Heart_(film),{'Film'}
Maserati_Biturbo,{'Automobile'}
Adrian_Aliaj,{'SoccerPlayer'}
Holbæk,"{'Location', 'Settlement'}"
"Easy_Come,_Easy_Go_(George_Strait_song)","{'Single', 'Song'}"
Stipa,{'Insect'}
"Turn_Around,_Look_at_Me","{'Single', 'Song'}"
The_Dibidus,"{'MusicalArtist', 'Band'}"
Five_Get_into_a_Fix,{'Book'}
Sound_recording_and_reproduction,"{'Book', 'PersonFunction'}"
Bobby_Booth,{'SoccerPlayer'}
Constantin_Schumacher,{'SoccerManager'}
Thiego,{'SoccerPlayer'}
124th_Infantry_Regiment_(United_States),{'MilitaryUnit'}
Chevrolet_Montana,{'Automobile'}
Retired_at_35,{'TelevisionShow'}
Godzilla_(franchise),"{'Album', 'TelevisionShow'}"
Amer_Sports,{'Company'}
Patric_Della_Rossa,{'IceHockeyPlayer'}
Joachim_Lemelsen,{'MilitaryPerson'}
Marcus_Bergholtz,{'SoccerPlayer'}
The_Chinese_Way_(Level_42_song),set()
Boomkat,{'Band'}
Dietmar_Berchtold,"{'SoccerManager', 'SoccerPlayer'}"
Benny_Cassette,{'MusicalArtist'}
"Greenwich_Township,_Berks_County,_Pennsylvania","{'Location', 'Town'}"
Agropyron,"{'Insect', 'Plant'}"
Al-Safa'_SC,{'SoccerClub'}
Save_Yourself_(McAuley_Schenker_Group_album),{'Album'}
Botyodes,{'Insect'}
Kamijo_(musician),{'MusicalArtist'}
Blood_from_the_Mummy's_Tomb,{'Film'}
Megson_(band),"{'MusicalArtist', 'Band'}"
Thea_von_Harbou,{'Person'}
Kantemir_Berkhamov,{'SoccerPlayer'}
Clutha_District,"{'Location', 'Settlement'}"
Peter_Pan_(Australian_horse),"{'RaceHorse', 'Horse'}"
Poecilanthe,"{'Insect', 'Plant'}"
Mordellistena_exclamationis,{'Insect'}
Yevgeni_Puzin,{'SoccerPlayer'}
Die_Apokalyptischen_Reiter,{'Band'}
Cadillac,{'Company'}
Sangam_(1964_Hindi_film),{'Film'}
Jovan_Erdeljanović,{'Scientist'}
Edmonton_Oil_Kings,{'HockeyTeam'}
Jean-Claude_Petit,"{'MusicalArtist', 'Person'}"
Jonathan_Harker,{'FictionalCharacter'}
Christian_democracy,{'PoliticalParty'}
Peter_Gunn,{'TelevisionShow'}
Barry_Town_United_F.C.,"{'SportsTeam', 'SoccerClub'}"
Kantō_region,"{'AdministrativeRegion', 'Location', 'Settlement'}"
Unarmed_–_Best_of_25th_Anniversary,{'Album'}
Toninho_Moura,"{'SoccerManager', 'SoccerPlayer'}"
"Corsicana,_Texas","{'Location', 'City'}"
Guru_Angad,"{'Work', 'Religious'}"
Top_Down,"{'Single', 'Song'}"
Marko_Stanković,{'SoccerPlayer'}
The_Last_Page,{'Film'}
Martin_Rodbell,{'Scientist'}
Abandon_Kansas,"{'MusicalArtist', 'Band'}"
Satisfy_You_(Sweethearts_of_the_Rodeo_song),"{'Single', 'Song'}"
Earl_Klugh,{'MusicalArtist'}
Bowie_Lam,{'Person'}
Wiggle_It,"{'Single', 'Song'}"
Matthew_King_Kaufman,{'MusicalArtist'}
Ola_Kvernberg,{'MusicalArtist'}
Simca_Vedette,{'Automobile'}
Tettigoniidae,set()
Oleksiy_Byelik,{'SoccerPlayer'}
Francesco_Dettori,{'SoccerPlayer'}
Marbin,{'Band'}
The_Twelve_Kingdoms,"{'Manga', 'TelevisionShow'}"
Walter_C._Mycroft,{'Person'}
Arundhati_(2009_film),{'Film'}
Millard_Powers,{'MusicalArtist'}
"He's_the_DJ,_I'm_the_Rapper",{'Album'}
Ecology,"{'Work', 'University'}"
Anatoli_Maslyonkin,{'SoccerPlayer'}
Elon_Musk,{'Person'}
Keshavarzi_Bank,{'Company'}
Citroën_C3_Aircross,{'Automobile'}
Jimmy_Logan,{'Person'}
Nothing_to_Lose_(Emblem3_album),{'Album'}
Brian_Ireland,{'MusicalArtist'}
Odontoglossum_crocidipterum,{'Plant'}
Gabriel_Lippmann,{'Scientist'}
No_More_Sorrow,"{'Single', 'Song'}"
"James_Burrill,_Jr.",set()
Living_All_Alone,{'Album'}
"Melbourne,_Florida","{'Location', 'City'}"
Phantom_of_the_Rue_Morgue,{'Film'}
Battle_of_Saint-Mihiel,"{'MilitaryConflict', 'MilitaryPerson'}"
Another_Single_Day,{'Band'}
Speak_John,"{'RaceHorse', 'Horse'}"
Celtic_F.C.,{'SoccerClub'}
Adelaide_United_FC_(W-League),"{'SportsTeam', 'SoccerClub'}"
Night_of_the_Hurricane,"{'Settlement', 'Film'}"
Michael_Kitchen,{'Person'}
Zgharta,"{'Location', 'City'}"
The_Good_Witch's_Wonder,{'Film'}
Gibloux_FR,"{'Location', 'Settlement'}"
Robbie_Ftorek,{'IceHockeyPlayer'}
Vexillum_(gastropod),{'Insect'}
Beryl_Bainbridge,{'Writer'}
Zee_Studio,{'TelevisionStation'}
Grenoble_Institute_of_Technology,{'University'}
Marek_Zagrapan,{'IceHockeyPlayer'}
AJ_Michalka,{'Person'}
Manuel_Fernández_Anidos,{'SoccerPlayer'}
Hammerhead_shark,"{'Insect', 'Band'}"
I'd_Still_Want_You,"{'Single', 'Song'}"
The_Shanghai_Gesture,{'Film'}
Vespula,{'Insect'}
Endoxyla_(moth),{'Insect'}
Autumn_Records,{'RecordLabel'}
Vall_d'Albaida,"{'Location', 'Settlement'}"
Welcome_to_the_Other_Side,{'Album'}
Kyle_DiFulvio,{'MusicalArtist'}
Ronald_Storrs,{'Politician'}
Bruno_Manuel_Araújo_Braga,{'SoccerPlayer'}
In_Your_Face_(Fishbone_album),{'Album'}
The_Mosquito_Coast,{'Film'}
Keko_(rapper),{'MusicalArtist'}
From_the_Terrace,{'Film'}
Holland–Dozier–Holland,"{'Person', 'Band'}"
Gracie_Fields,{'Person'}
Sturla_Gunnarsson,{'Person'}
Jhasmani_Campos,{'SoccerPlayer'}
Achnatherum,"{'Insect', 'Plant'}"
Amapola_(song),"{'Single', 'Song'}"
Tatiana_and_Alexander,{'Book'}
Boris_Kriukow,{'Person'}
Who_Can_I_Run_To,"{'Single', 'Song'}"
Mohammad_Khakpour,"{'SoccerManager', 'SoccerPlayer'}"
Planet_of_Twilight,{'Book'}
User-generated_content,{'MusicGenre'}
Myrt_and_Marge_(film),{'Film'}
Dream_(Japanese_group),{'Band'}
Colin_Blakely,{'Person'}
